TITLE,ITEM_NUM,BIDDER,PRICE
VARIOUS OPEN TOP CONTAINERS AND DOLLY,1,WASSAR LOGISTICS HOLDING LLC,4970
VARIOUS OPEN TOP CONTAINERS AND DOLLY,10,SPECTRUM BIOTECHNOLOGIES LLC,11512
VARIOUS OPEN TOP CONTAINERS AND DOLLY,10,WASSAR LOGISTICS HOLDING LLC,23200
VARIOUS OPEN TOP CONTAINERS AND DOLLY,11,SPECTRUM BIOTECHNOLOGIES LLC,10026
VARIOUS OPEN TOP CONTAINERS AND DOLLY,11,WASSAR LOGISTICS HOLDING LLC,18970
VARIOUS OPEN TOP CONTAINERS AND DOLLY,2,SPECTRUM BIOTECHNOLOGIES LLC,7356
VARIOUS OPEN TOP CONTAINERS AND DOLLY,2,WASSAR LOGISTICS HOLDING LLC,6940
VARIOUS OPEN TOP CONTAINERS AND DOLLY,3,SPECTRUM BIOTECHNOLOGIES LLC,13935
VARIOUS OPEN TOP CONTAINERS AND DOLLY,3,WASSAR LOGISTICS HOLDING LLC,9815
VARIOUS OPEN TOP CONTAINERS AND DOLLY,4,SPECTRUM BIOTECHNOLOGIES LLC,14388
VARIOUS OPEN TOP CONTAINERS AND DOLLY,4,WASSAR LOGISTICS HOLDING LLC,11731
VARIOUS OPEN TOP CONTAINERS AND DOLLY,5,SPECTRUM BIOTECHNOLOGIES LLC,17374
VARIOUS OPEN TOP CONTAINERS AND DOLLY,5,WASSAR LOGISTICS HOLDING LLC,16044
VARIOUS OPEN TOP CONTAINERS AND DOLLY,6,SPECTRUM BIOTECHNOLOGIES LLC,25305
VARIOUS OPEN TOP CONTAINERS AND DOLLY,6,WASSAR LOGISTICS HOLDING LLC,21900
VARIOUS OPEN TOP CONTAINERS AND DOLLY,7,SPECTRUM BIOTECHNOLOGIES LLC,10012
VARIOUS OPEN TOP CONTAINERS AND DOLLY,7,WASSAR LOGISTICS HOLDING LLC,20950
VARIOUS OPEN TOP CONTAINERS AND DOLLY,8,SPECTRUM BIOTECHNOLOGIES LLC,10768
VARIOUS OPEN TOP CONTAINERS AND DOLLY,8,WASSAR LOGISTICS HOLDING LLC,22250
VARIOUS OPEN TOP CONTAINERS AND DOLLY,9,SPECTRUM BIOTECHNOLOGIES LLC,28832
VARIOUS OPEN TOP CONTAINERS AND DOLLY,9,WASSAR LOGISTICS HOLDING LLC,23650
"TRUCK, WRECKER 8 & 10 TON - DOT",1,GABRIELLI TRUCK SALES LTD,121824
"TRUCK, WRECKER 8 & 10 TON - DOT",10,GABRIELLI TRUCK SALES LTD,3995
"TRUCK, WRECKER 8 & 10 TON - DOT",11,GABRIELLI TRUCK SALES LTD,4000
"TRUCK, WRECKER 8 & 10 TON - DOT",12,GABRIELLI TRUCK SALES LTD,3000
"TRUCK, WRECKER 8 & 10 TON - DOT",14,GABRIELLI TRUCK SALES LTD,10000
"TRUCK, WRECKER 8 & 10 TON - DOT",2,GABRIELLI TRUCK SALES LTD,146248
"TRUCK, WRECKER 8 & 10 TON - DOT",3,GABRIELLI TRUCK SALES LTD,34690
"TRUCK, WRECKER 8 & 10 TON - DOT",4,GABRIELLI TRUCK SALES LTD,12637
"TRUCK, WRECKER 8 & 10 TON - DOT",5,GABRIELLI TRUCK SALES LTD,6950
"TRUCK, WRECKER 8 & 10 TON - DOT",6,GABRIELLI TRUCK SALES LTD,10640
"TRUCK, WRECKER 8 & 10 TON - DOT",7,GABRIELLI TRUCK SALES LTD,1475
"TRUCK, WRECKER 8 & 10 TON - DOT",8,GABRIELLI TRUCK SALES LTD,5595
POLICE FWD HYBRID SEDAN - NYPD,1,BAY RIDGE FORD,27012
POLICE FWD HYBRID SEDAN - NYPD,1,SCHULTZ FORD LINCOLN INC,26367
POLICE FWD HYBRID SEDAN - NYPD,10,BAY RIDGE FORD,8395
POLICE FWD HYBRID SEDAN - NYPD,11,BAY RIDGE FORD,295
POLICE FWD HYBRID SEDAN - NYPD,12,BAY RIDGE FORD,2035
POLICE FWD HYBRID SEDAN - NYPD,12,SCHULTZ FORD LINCOLN INC,1695
POLICE FWD HYBRID SEDAN - NYPD,2,BAY RIDGE FORD,12025
POLICE FWD HYBRID SEDAN - NYPD,2,SCHULTZ FORD LINCOLN INC,12275
POLICE FWD HYBRID SEDAN - NYPD,3,BAY RIDGE FORD,5735
POLICE FWD HYBRID SEDAN - NYPD,3,SCHULTZ FORD LINCOLN INC,4701
POLICE FWD HYBRID SEDAN - NYPD,4,BAY RIDGE FORD,4445
POLICE FWD HYBRID SEDAN - NYPD,4,SCHULTZ FORD LINCOLN INC,3411
POLICE FWD HYBRID SEDAN - NYPD,5,SCHULTZ FORD LINCOLN INC,2662.95
POLICE FWD HYBRID SEDAN - NYPD,6,BAY RIDGE FORD,687
POLICE FWD HYBRID SEDAN - NYPD,7,BAY RIDGE FORD,427
POLICE FWD HYBRID SEDAN - NYPD,8,BAY RIDGE FORD,608
POLICE FWD HYBRID SEDAN - NYPD,9,BAY RIDGE FORD,1849
POLICE FWD HYBRID SEDAN - NYPD,9,SCHULTZ FORD LINCOLN INC,3394
TRAILER FOR BRIDGES 21ST STREET OILER'S YARD,1,ARIES BUILDING SYSTEMS LLC,249895
TRAILER FOR BRIDGES 21ST STREET OILER'S YARD,1,NADLER MOBILE LLC,269894
TRAILER FOR BRIDGES 21ST STREET OILER'S YARD,2,ARIES BUILDING SYSTEMS LLC,3562
TRAILER FOR BRIDGES 21ST STREET OILER'S YARD,2,NADLER MOBILE LLC,2500
CPAP MASKS (BRAND SPECIFIC),1,ALDORAY & ASSOCIATES CORP,434.38
CPAP MASKS (BRAND SPECIFIC),1,FINESSE CREATIONS INC,62
CPAP MASKS (BRAND SPECIFIC),1,G E PICKERING INC,289
CPAP MASKS (BRAND SPECIFIC),1,MARTAB PHYSICIANS & HOSPITAL,260.25
CPAP MASKS (BRAND SPECIFIC),1,MONSON SERVICES,380
CPAP MASKS (BRAND SPECIFIC),2,ALDORAY & ASSOCIATES CORP,472.97
SODIUM BISULFITE - DEP (BWT),1,HOLLAND COMPANY INC,1.46
SODIUM BISULFITE - DEP (BWT),1,JCI JONES CHEMICALS INC,1.44
SODIUM BISULFITE - DEP (BWT),1,PVS CHEMICAL SOLUTIONS INC,1.1
SODIUM BISULFITE - DEP (BWT),1,SOUTHERN IONICS INC,1.12
SODIUM BISULFITE - DEP (BWT),1,SULCO CHEMICALS LTD,1.16
SODIUM BISULFITE - DEP (BWT),1,UNIVAR USA INC,1.38
SODIUM BISULFITE - DEP (BWT),2,HOLLAND COMPANY INC,1.63
SODIUM BISULFITE - DEP (BWT),2,PVS CHEMICAL SOLUTIONS INC,1.45
SODIUM BISULFITE - DEP (BWT),2,SULCO CHEMICALS LTD,1.74
SODIUM BISULFITE - DEP (BWT),3,JCI JONES CHEMICALS INC,1.56
SODIUM BISULFITE - DEP (BWT),3,PVS CHEMICAL SOLUTIONS INC,1.15
SODIUM BISULFITE - DEP (BWT),3,SULCO CHEMICALS LTD,1.24
SODIUM BISULFITE - DEP (BWT),4,PVS CHEMICAL SOLUTIONS INC,1.5
SODIUM BISULFITE - DEP (BWT),4,SULCO CHEMICALS LTD,1.86
GRP: BENDIX BRAKES HEAVY DUTY,1,ALDORAY & ASSOCIATES CORP,1000000
GRP: BENDIX BRAKES HEAVY DUTY,1,CAMPBELL FREIGHTLINER LLC,300000
GRP: BENDIX BRAKES HEAVY DUTY,1,GABRIELLI TRUCK SALES LTD,718000
JANITORIAL SUPPLIES (CSH),1,MAT & NURI INCORPORATION,35
JANITORIAL SUPPLIES (CSH),1,VERITIV GOVERNMENT DIVISION,23.15
JANITORIAL SUPPLIES (CSH),2,DIAMOND CHEMICAL COMPANY INC,16.59
JANITORIAL SUPPLIES (CSH),2,MAT & NURI INCORPORATION,70.99
JANITORIAL SUPPLIES (CSH),2,NATIONAL CHEMICAL LABS OF PA I,46.68
JANITORIAL SUPPLIES (CSH),2,VERITIV GOVERNMENT DIVISION,48.03
JANITORIAL SUPPLIES (CSH),3,BEYOND GREEN BUILDING SERVICES,53.75
JANITORIAL SUPPLIES (CSH),3,DIAMOND CHEMICAL COMPANY INC,9.99
JANITORIAL SUPPLIES (CSH),3,MAT & NURI INCORPORATION,41
JANITORIAL SUPPLIES (CSH),3,NATIONAL CHEMICAL LABS OF PA I,14.4
JANITORIAL SUPPLIES (CSH),3,SUMMIT PAPER COMPANY,50.6
JANITORIAL SUPPLIES (CSH),3,VERITIV GOVERNMENT DIVISION,40.42
JANITORIAL SUPPLIES (CSH),4,MAT & NURI INCORPORATION,101
JANITORIAL SUPPLIES (CSH),4,NATIONAL CHEMICAL LABS OF PA I,23.4
JANITORIAL SUPPLIES (CSH),4,SUMMIT PAPER COMPANY,49.07
JANITORIAL SUPPLIES (CSH),4,VERITIV GOVERNMENT DIVISION,18.08
JANITORIAL SUPPLIES (CSH),5,MAT & NURI INCORPORATION,34
JANITORIAL SUPPLIES (CSH),5,SUMMIT PAPER COMPANY,17.83
JANITORIAL SUPPLIES (CSH),5,VERITIV GOVERNMENT DIVISION,26.9
NEEDLES/BATTERIES EZ IO (BRAND SPECIFIC),3,ARROW INTERNATIONAL INC,206.5
"TRUCK, SATELLITE APPARATUS - FDNY",1,FERRARA FIRE APPARATUS INC,698500
"TRUCK, SATELLITE APPARATUS - FDNY",2,FERRARA FIRE APPARATUS INC,11900
"TRUCK, SATELLITE APPARATUS - FDNY",4,FERRARA FIRE APPARATUS INC,25000
PORTABLE ROCK CLIMBING WALLS (RE-AD),1,ALDORAY & ASSOCIATES CORP,41804.3
PORTABLE ROCK CLIMBING WALLS (RE-AD),1,POSEIDEN PRODUCTS DBA EXTREME,36075
PORTABLE ROCK CLIMBING WALLS (RE-AD),2,POSEIDEN PRODUCTS DBA EXTREME,279.95
PORTABLE ROCK CLIMBING WALLS (RE-AD),3,ALDORAY & ASSOCIATES CORP,390
PORTABLE ROCK CLIMBING WALLS (RE-AD),3,POSEIDEN PRODUCTS DBA EXTREME,699.95
PORTABLE ROCK CLIMBING WALLS (RE-AD),4,POSEIDEN PRODUCTS DBA EXTREME,369.95
PORTABLE ROCK CLIMBING WALLS (RE-AD),5,POSEIDEN PRODUCTS DBA EXTREME,299.95
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",1,GABRIELLI TRUCK SALES LTD,258426
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",10,GABRIELLI TRUCK SALES LTD,13545
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",1,GABRIELLI TRUCK SALES LTD,1292113
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",11,GABRIELLI TRUCK SALES LTD,2789
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",12,GABRIELLI TRUCK SALES LTD,3550
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",13,GABRIELLI TRUCK SALES LTD,815
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",16,GABRIELLI TRUCK SALES LTD,395
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",2,GABRIELLI TRUCK SALES LTD,497.1
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",3,GABRIELLI TRUCK SALES LTD,76.83
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",4,GABRIELLI TRUCK SALES LTD,1426
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",5,GABRIELLI TRUCK SALES LTD,1879
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",6,GABRIELLI TRUCK SALES LTD,874
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",7,GABRIELLI TRUCK SALES LTD,8300
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",8,GABRIELLI TRUCK SALES LTD,7425
"TRUCK, TILT BODY CONTAINER, ROLL ON/OFF - DSNY",9,GABRIELLI TRUCK SALES LTD,11985
OPS CORE FAST CUT HELMETS (BRAND SPECIFIC),1,ATLANTIC TACTICAL INC,846.12
OPS CORE FAST CUT HELMETS (BRAND SPECIFIC),1,BOTACH INC,794.49
"TRUCK, 75' AERIAL PLATFORM APPARATUS - FDNY.",1,SEAGRAVE FIRE APPARATUS LLC,1765105
"TRUCK, 75' AERIAL PLATFORM APPARATUS - FDNY.",2,SEAGRAVE FIRE APPARATUS LLC,12500
"TRUCK, 75' AERIAL PLATFORM APPARATUS - FDNY.",3,SEAGRAVE FIRE APPARATUS LLC,20000
"TRUCK, HOIST FITTED CHASSIS - DSNY",1,GABRIELLI TRUCK SALES LTD,294824
"TRUCK, HOIST FITTED CHASSIS - DSNY",10,GABRIELLI TRUCK SALES LTD,2489
"TRUCK, HOIST FITTED CHASSIS - DSNY",1,GABRIELLI TRUCK SALES LTD,176894.4
"TRUCK, HOIST FITTED CHASSIS - DSNY",2,GABRIELLI TRUCK SALES LTD,1287.58
"TRUCK, HOIST FITTED CHASSIS - DSNY",4,GABRIELLI TRUCK SALES LTD,2516
"TRUCK, HOIST FITTED CHASSIS - DSNY",7,GABRIELLI TRUCK SALES LTD,18250
"TRUCK, HOIST FITTED CHASSIS - DSNY",8,GABRIELLI TRUCK SALES LTD,5226
"TRUCK, HOIST FITTED CHASSIS - DSNY",9,GABRIELLI TRUCK SALES LTD,985
"TRUCK, HEAVY DUTY RACK BODY - FDNY",1,GABRIELLI TRUCK SALES LTD,74238
"TRUCK, HEAVY DUTY RACK BODY - FDNY",10,GABRIELLI TRUCK SALES LTD,37771
"TRUCK, HEAVY DUTY RACK BODY - FDNY",11,GABRIELLI TRUCK SALES LTD,38371
"TRUCK, HEAVY DUTY RACK BODY - FDNY",12,GABRIELLI TRUCK SALES LTD,2750
"TRUCK, HEAVY DUTY RACK BODY - FDNY",15,GABRIELLI TRUCK SALES LTD,15191
"TRUCK, HEAVY DUTY RACK BODY - FDNY",16,GABRIELLI TRUCK SALES LTD,16586
"TRUCK, HEAVY DUTY RACK BODY - FDNY",17,GABRIELLI TRUCK SALES LTD,7557
"TRUCK, HEAVY DUTY RACK BODY - FDNY",18,GABRIELLI TRUCK SALES LTD,4687
"TRUCK, HEAVY DUTY RACK BODY - FDNY",19,GABRIELLI TRUCK SALES LTD,7137
"TRUCK, HEAVY DUTY RACK BODY - FDNY",2,GABRIELLI TRUCK SALES LTD,76679
"TRUCK, HEAVY DUTY RACK BODY - FDNY",3,GABRIELLI TRUCK SALES LTD,77566
"TRUCK, HEAVY DUTY RACK BODY - FDNY",4,GABRIELLI TRUCK SALES LTD,76248
"TRUCK, HEAVY DUTY RACK BODY - FDNY",5,GABRIELLI TRUCK SALES LTD,78689
"TRUCK, HEAVY DUTY RACK BODY - FDNY",6,GABRIELLI TRUCK SALES LTD,79576
"TRUCK, HEAVY DUTY RACK BODY - FDNY",7,GABRIELLI TRUCK SALES LTD,36171
"TRUCK, HEAVY DUTY RACK BODY - FDNY",8,GABRIELLI TRUCK SALES LTD,36671
"TRUCK, HEAVY DUTY RACK BODY - FDNY",9,GABRIELLI TRUCK SALES LTD,37071
GRP: BENDIX BRAKES HEAVY DUTY,1,TRUCK KING SALES & SVCS,760000
GRP: BENDIX BRAKES HEAVY DUTY,2,CAMPBELL FREIGHTLINER LLC,390000
GRP: BENDIX BRAKES HEAVY DUTY,2,GABRIELLI TRUCK SALES LTD,211200
GRP: BENDIX BRAKES HEAVY DUTY,2,TRUCK KING SALES & SVCS,234000
RENTAL OF WATER FILTRATION SYSTEM - PARKS,1,PROACT SERVICES CORP,11280
RENTAL OF WATER FILTRATION SYSTEM - PARKS,2,PROACT SERVICES CORP,25463
RENTAL OF WATER FILTRATION SYSTEM - PARKS,3,PROACT SERVICES CORP,300
RENTAL OF WATER FILTRATION SYSTEM - PARKS,4,PROACT SERVICES CORP,88697
RENTAL OF WATER FILTRATION SYSTEM - PARKS,5,PROACT SERVICES CORP,905
RENTAL OF WATER FILTRATION SYSTEM - PARKS,6,PROACT SERVICES CORP,7950
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",1,TRECAN COMBUSTION LIMITED,349000
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",10,TRECAN COMBUSTION LIMITED,80
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",11,TRECAN COMBUSTION LIMITED,1619
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",12,TRECAN COMBUSTION LIMITED,2479
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",13,TRECAN COMBUSTION LIMITED,5755
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",14,TRECAN COMBUSTION LIMITED,6652
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",15,TRECAN COMBUSTION LIMITED,9400
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",16,TRECAN COMBUSTION LIMITED,3200
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",17,TRECAN COMBUSTION LIMITED,3567
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",2,TRECAN COMBUSTION LIMITED,619.55
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",20,TRECAN COMBUSTION LIMITED,425
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",21,TRECAN COMBUSTION LIMITED,2343
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",22,TRECAN COMBUSTION LIMITED,715
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",23,TRECAN COMBUSTION LIMITED,13460
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",24,TRECAN COMBUSTION LIMITED,5120
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",3,TRECAN COMBUSTION LIMITED,89
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",4,TRECAN COMBUSTION LIMITED,534.63
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",7,TRECAN COMBUSTION LIMITED,3450
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",8,TRECAN COMBUSTION LIMITED,208.49
"SNOW MELTER, PORTABLE, 60 TON/HOUR - DSNY",9,TRECAN COMBUSTION LIMITED,439
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),1,ALDORAY & ASSOCIATES CORP,2.51
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),1,ALTER LEV INC,4.99
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),2,ALDORAY & ASSOCIATES CORP,1.13
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),2,ALTER LEV INC,1.65
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),2,FREMONT INDUSTRIAL CORP,0.96
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),2,MAGID GLOVE & SAFETY MFG CO LL,0.91
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),3,ABDUL MONSON BANGOURA,44
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),3,ALDORAY & ASSOCIATES CORP,38.4
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),3,ALTER LEV INC,69
GOGGLES SAFETY GLASSES AND MEGAPHONES (BULL HORNS),3,B & H FOTO & ELECTRONICS CORP,29.75
VERTICAL MITERING BAND SAW - DSNY,1,PME TECHNOLOGIES INC FEDERAL,111326
VERTICAL MITERING BAND SAW - DSNY,2,PME TECHNOLOGIES INC FEDERAL,138
VERTICAL MITERING BAND SAW - DSNY,3,PME TECHNOLOGIES INC FEDERAL,158
VERTICAL MITERING BAND SAW - DSNY,4,PME TECHNOLOGIES INC FEDERAL,105
VERTICAL MITERING BAND SAW - DSNY,5,PME TECHNOLOGIES INC FEDERAL,1596
HYDRAULIC TEST BENCH - DSNY,1,HYDRO AIR HUGHES LLC,293101.98
HYDRAULIC TEST BENCH - DSNY,2,HYDRO AIR HUGHES LLC,4389.57
HYDRAULIC TEST BENCH - DSNY,3,HYDRO AIR HUGHES LLC,132.15
HYDRAULIC TEST BENCH - DSNY,4,HYDRO AIR HUGHES LLC,307.69
"CLAY, BALLFIELD",1,CUSTOM CLAY INC,42.75
"CLAY, BALLFIELD",1,FINESSE CREATIONS INC,70
"CLAY, BALLFIELD",2,CUSTOM CLAY INC,50.25
"CLAY, BALLFIELD",3,CUSTOM CLAY INC,65.5
"CLAY, BALLFIELD",3,FINESSE CREATIONS INC,109
"CLAY, BALLFIELD",4,CUSTOM CLAY INC,21
"CLAY, BALLFIELD",4,FINESSE CREATIONS INC,27
SPORTS COATING MATERIALS,1,ALDORAY & ASSOCIATES CORP,914.25
SPORTS COATING MATERIALS,1,FINESSE CREATIONS INC,1090
SPORTS COATING MATERIALS,2,ALDORAY & ASSOCIATES CORP,175.95
SPORTS COATING MATERIALS,2,FINESSE CREATIONS INC,212
SPORTS COATING MATERIALS,3,ALDORAY & ASSOCIATES CORP,1173
SPORTS COATING MATERIALS,3,FINESSE CREATIONS INC,1390
SPORTS COATING MATERIALS,3,ALDORAY & ASSOCIATES CORP,1362.75
SPORTS COATING MATERIALS,3,FINESSE CREATIONS INC,1550
LABORATORY SPECIALTY GASES,22,ROBINSONS INDUSTRIAL GAS &,0.64
LABORATORY SPECIALTY GASES,23,AIRGAS USA LLC,0.41
LABORATORY SPECIALTY GASES,24,ROBINSONS INDUSTRIAL GAS &,0.12
LABORATORY SPECIALTY GASES,25,ROBINSONS INDUSTRIAL GAS &,0.11
LABORATORY SPECIALTY GASES,28,ROBINSONS INDUSTRIAL GAS &,0.09
LABORATORY SPECIALTY GASES,3,ROBINSONS INDUSTRIAL GAS &,0.37
LABORATORY SPECIALTY GASES,30,AIRGAS USA LLC,0.04
LABORATORY SPECIALTY GASES,30,ROBINSONS INDUSTRIAL GAS &,0.06
LABORATORY SPECIALTY GASES,31,ROBINSONS INDUSTRIAL GAS &,0.08
LABORATORY SPECIALTY GASES,32,AIRGAS USA LLC,0.01
LABORATORY SPECIALTY GASES,33,AIRGAS USA LLC,0.31
LABORATORY SPECIALTY GASES,33,ROBINSONS INDUSTRIAL GAS &,0.42
LABORATORY SPECIALTY GASES,34,AIRGAS USA LLC,0.2
LABORATORY SPECIALTY GASES,39,AIRGAS USA LLC,0.23
LABORATORY SPECIALTY GASES,39,ROBINSONS INDUSTRIAL GAS &,4.29
LABORATORY SPECIALTY GASES,40,AIRGAS USA LLC,0.22
LABORATORY SPECIALTY GASES,40,ROBINSONS INDUSTRIAL GAS &,0.58
LABORATORY SPECIALTY GASES,42,ROBINSONS INDUSTRIAL GAS &,0.25
LABORATORY SPECIALTY GASES,43,ROBINSONS INDUSTRIAL GAS &,0.32
LABORATORY SPECIALTY GASES,44,ROBINSONS INDUSTRIAL GAS &,0.29
LABORATORY SPECIALTY GASES,46,ROBINSONS INDUSTRIAL GAS &,0.3
LABORATORY SPECIALTY GASES,49,AIRGAS USA LLC,1.25
LABORATORY SPECIALTY GASES,49,ROBINSONS INDUSTRIAL GAS &,4.85
LABORATORY SPECIALTY GASES,51,ROBINSONS INDUSTRIAL GAS &,0.53
LABORATORY SPECIALTY GASES,52,ROBINSONS INDUSTRIAL GAS &,0.68
LABORATORY SPECIALTY GASES,57,AIRGAS USA LLC,0.72
LABORATORY SPECIALTY GASES,57,ROBINSONS INDUSTRIAL GAS &,0.45
LABORATORY SPECIALTY GASES,8,AIRGAS USA LLC,0.27
"OXYGEN, INDUSTRIAL",1,AIRGAS USA LLC,9.04
"OXYGEN, INDUSTRIAL",1,AWISCO NEW YORK CORPORATION,5.91
"OXYGEN, INDUSTRIAL",1,PRAXAIR DISTRIBUTION MID,6.3
"OXYGEN, INDUSTRIAL",1,ROBINSONS INDUSTRIAL GAS &,5.4
"OXYGEN, INDUSTRIAL",10,PRAXAIR DISTRIBUTION MID,3.85
"OXYGEN, INDUSTRIAL",10,ROBINSONS INDUSTRIAL GAS &,2.5
"OXYGEN, INDUSTRIAL",3,AIRGAS USA LLC,10
"OXYGEN, INDUSTRIAL",3,AWISCO NEW YORK CORPORATION,6.1
"OXYGEN, INDUSTRIAL",3,PRAXAIR DISTRIBUTION MID,6.22
"OXYGEN, INDUSTRIAL",3,ROBINSONS INDUSTRIAL GAS &,5.7
LABORATORY SPECIALTY GASES,1,ROBINSONS INDUSTRIAL GAS &,0.38
LABORATORY SPECIALTY GASES,10,AIRGAS USA LLC,0.07
LABORATORY SPECIALTY GASES,11,AIRGAS USA LLC,0.05
LABORATORY SPECIALTY GASES,19,AIRGAS USA LLC,1.57
LABORATORY SPECIALTY GASES,21,AIRGAS USA LLC,0.39
LABORATORY SPECIALTY GASES,22,AIRGAS USA LLC,0.47
FORENSIC LABORATORIES PIPETTING MACHINES,16,EPPENDORF NORTH AMERICA,4400
FORENSIC LABORATORIES PIPETTING MACHINES,2,HAMILTON ROBOTICS,43856
FORENSIC LABORATORIES PIPETTING MACHINES,3,EPPENDORF NORTH AMERICA,835
FORENSIC LABORATORIES PIPETTING MACHINES,4,EPPENDORF NORTH AMERICA,177.6
FORENSIC LABORATORIES PIPETTING MACHINES,5,EPPENDORF NORTH AMERICA,388.8
FORENSIC LABORATORIES PIPETTING MACHINES,6,EPPENDORF NORTH AMERICA,1182.72
FORENSIC LABORATORIES PIPETTING MACHINES,7,EPPENDORF NORTH AMERICA,604.8
FORENSIC LABORATORIES PIPETTING MACHINES,8,EPPENDORF NORTH AMERICA,2560
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",1,EDWARD EHRBAR,499700
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",1,HOFFMAN INTERNATIONAL INC DBA,539939.57
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",1,JESCO INC,517500
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",1,EDWARD EHRBAR,199880
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",1,HOFFMAN INTERNATIONAL INC DBA,53993.96
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",1,JESCO INC,207000
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",2,EDWARD EHRBAR,1056.85
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",2,HOFFMAN INTERNATIONAL INC DBA,776.5
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",2,JESCO INC,3640.99
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",3,EDWARD EHRBAR,66.78
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",3,HOFFMAN INTERNATIONAL INC DBA,234.5
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",3,JESCO INC,64.04
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",4,EDWARD EHRBAR,5726.4
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",4,HOFFMAN INTERNATIONAL INC DBA,24998
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",5,EDWARD EHRBAR,1500
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",6,EDWARD EHRBAR,256.94
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",6,HOFFMAN INTERNATIONAL INC DBA,5000
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",6,JESCO INC,675.95
"EXCAVATOR, HYDRAULIC, TRACK TYPE - DSNY",7,JESCO INC,850.75
"TRUCK, CABLE SCRAPPER - FDNY",1,GABRIELLI TRUCK SALES LTD,1084080
"TRUCK, CABLE SCRAPPER - FDNY",2,GABRIELLI TRUCK SALES LTD,4900
